segment_id,track_sample_id,original_audio,label,label_id,source,genre,generator,audio_path,track_id,split,actual_duration_sec,planning_duration_sec,planned_segments,segment_index,segment_role,start_sec,end_sec,segment_duration_sec,available_audio_sec,pad_sec,requires_padding
seg_002036,sample_00678,Variations - Decktonic,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Variations_Decktonic_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002037,sample_00679,The Boss - Multifaros,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/The_Boss_Multifaros_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002038,sample_00679,The Boss - Multifaros,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/The_Boss_Multifaros_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002039,sample_00679,The Boss - Multifaros,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/The_Boss_Multifaros_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002040,sample_00680,Ancient Whispers I - P C III,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Ancient_Whispers_I_P_C_III_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002041,sample_00680,Ancient Whispers I - P C III,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Ancient_Whispers_I_P_C_III_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002042,sample_00680,Ancient Whispers I - P C III,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Ancient_Whispers_I_P_C_III_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002043,sample_00681,Westside Chillers - Little Glass Men,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Westside_Chillers_Little_Glass_Men_audioldm_TTA_001.mp3,,val,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002044,sample_00681,Westside Chillers - Little Glass Men,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Westside_Chillers_Little_Glass_Men_audioldm_TTA_001.mp3,,val,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002045,sample_00681,Westside Chillers - Little Glass Men,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Westside_Chillers_Little_Glass_Men_audioldm_TTA_001.mp3,,val,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002046,sample_00682,Killing Bosses - Gumbel,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Killing_Bosses_Gumbel_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002047,sample_00682,Killing Bosses - Gumbel,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Killing_Bosses_Gumbel_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002048,sample_00682,Killing Bosses - Gumbel,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Killing_Bosses_Gumbel_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002049,sample_00683,Liberosis - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Liberosis_Nihilore_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002050,sample_00683,Liberosis - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Liberosis_Nihilore_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002051,sample_00683,Liberosis - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Liberosis_Nihilore_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002052,sample_00684,La Nina Blanca - Vienna Ditto,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/La_Nina_Blanca_Vienna_Ditto_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002053,sample_00684,La Nina Blanca - Vienna Ditto,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/La_Nina_Blanca_Vienna_Ditto_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002054,sample_00684,La Nina Blanca - Vienna Ditto,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/La_Nina_Blanca_Vienna_Ditto_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002055,sample_00685,Scape from the city - Rolemusic,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Scape_from_the_city_Rolemusic_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002056,sample_00685,Scape from the city - Rolemusic,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Scape_from_the_city_Rolemusic_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002057,sample_00685,Scape from the city - Rolemusic,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Scape_from_the_city_Rolemusic_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002058,sample_00686,Bizzy - The Tleilaxu Music Machine,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Bizzy_The_Tleilaxu_Music_Machine_audioldm_TTA_001.mp3,,test,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002059,sample_00686,Bizzy - The Tleilaxu Music Machine,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Bizzy_The_Tleilaxu_Music_Machine_audioldm_TTA_001.mp3,,test,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002060,sample_00686,Bizzy - The Tleilaxu Music Machine,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Bizzy_The_Tleilaxu_Music_Machine_audioldm_TTA_001.mp3,,test,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002061,sample_00687,3 am West End - statusq,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/3_am_West_End_statusq_audioldm_TTA_001.mp3,,test,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002062,sample_00687,3 am West End - statusq,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/3_am_West_End_statusq_audioldm_TTA_001.mp3,,test,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002063,sample_00687,3 am West End - statusq,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/3_am_West_End_statusq_audioldm_TTA_001.mp3,,test,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002064,sample_00688,Cloudy - Subway Sonicbeat,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Cloudy_Subway_Sonicbeat_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002065,sample_00688,Cloudy - Subway Sonicbeat,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Cloudy_Subway_Sonicbeat_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002066,sample_00688,Cloudy - Subway Sonicbeat,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Cloudy_Subway_Sonicbeat_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002067,sample_00689,Fleslit - Fleslit,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Fleslit_Fleslit_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002068,sample_00689,Fleslit - Fleslit,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Fleslit_Fleslit_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002069,sample_00689,Fleslit - Fleslit,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Fleslit_Fleslit_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002070,sample_00690,Set Fire to Creation - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Set_Fire_to_Creation_Nihilore_audioldm_TTA_001.mp3,,test,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002071,sample_00690,Set Fire to Creation - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Set_Fire_to_Creation_Nihilore_audioldm_TTA_001.mp3,,test,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002072,sample_00690,Set Fire to Creation - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Set_Fire_to_Creation_Nihilore_audioldm_TTA_001.mp3,,test,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002073,sample_00691,Fly 2 - Andre Jetson,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Fly_2_Andre_Jetson_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002074,sample_00691,Fly 2 - Andre Jetson,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Fly_2_Andre_Jetson_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002075,sample_00691,Fly 2 - Andre Jetson,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Fly_2_Andre_Jetson_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002076,sample_00692,If You're Ther - Nicola Ratti,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/If_Youre_Ther_Nicola_Ratti_audioldm_TTA_001.mp3,,val,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002077,sample_00692,If You're Ther - Nicola Ratti,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/If_Youre_Ther_Nicola_Ratti_audioldm_TTA_001.mp3,,val,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002078,sample_00692,If You're Ther - Nicola Ratti,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/If_Youre_Ther_Nicola_Ratti_audioldm_TTA_001.mp3,,val,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002079,sample_00693,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Understand_That_This_Is_A_Dream_-_From_the_album_Modulating_Coil_RSVP008_Forrest_James_audioldm_TTA_001.mp3,,val,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002080,sample_00693,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Understand_That_This_Is_A_Dream_-_From_the_album_Modulating_Coil_RSVP008_Forrest_James_audioldm_TTA_001.mp3,,val,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002081,sample_00693,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Understand_That_This_Is_A_Dream_-_From_the_album_Modulating_Coil_RSVP008_Forrest_James_audioldm_TTA_001.mp3,,val,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002082,sample_00694,It Can't Be Bargained With - Three Chain Links,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/It_Cant_Be_Bargained_With_Three_Chain_Links_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002083,sample_00694,It Can't Be Bargained With - Three Chain Links,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/It_Cant_Be_Bargained_With_Three_Chain_Links_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002084,sample_00694,It Can't Be Bargained With - Three Chain Links,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/It_Cant_Be_Bargained_With_Three_Chain_Links_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002085,sample_00695,Key trick - Krisa,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Key_trick_Krisa_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002086,sample_00695,Key trick - Krisa,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Key_trick_Krisa_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002087,sample_00695,Key trick - Krisa,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Key_trick_Krisa_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002088,sample_00696,Laika - NGC 1365,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Laika_NGC_1365_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002089,sample_00696,Laika - NGC 1365,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Laika_NGC_1365_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002090,sample_00696,Laika - NGC 1365,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Laika_NGC_1365_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002091,sample_00697,End titles - Itsensäsyöjät,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/End_titles_Itsensäsyöjät_audioldm_TTA_001.mp3,,test,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002092,sample_00697,End titles - Itsensäsyöjät,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/End_titles_Itsensäsyöjät_audioldm_TTA_001.mp3,,test,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002093,sample_00697,End titles - Itsensäsyöjät,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/End_titles_Itsensäsyöjät_audioldm_TTA_001.mp3,,test,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002094,sample_00698,Tartu Tähän Hetkeen - Paavoharju,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Tartu_Tähän_Hetkeen_Paavoharju_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002095,sample_00698,Tartu Tähän Hetkeen - Paavoharju,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Tartu_Tähän_Hetkeen_Paavoharju_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002096,sample_00698,Tartu Tähän Hetkeen - Paavoharju,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Tartu_Tähän_Hetkeen_Paavoharju_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002097,sample_00699,Authenticity - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Authenticity_Nihilore_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002098,sample_00699,Authenticity - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Authenticity_Nihilore_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002099,sample_00699,Authenticity - Nihilore,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Authenticity_Nihilore_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002100,sample_00700,The Stairway - WarpToken,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/The_Stairway_WarpToken_audioldm_TTA_001.mp3,,val,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002101,sample_00700,The Stairway - WarpToken,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/The_Stairway_WarpToken_audioldm_TTA_001.mp3,,val,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002102,sample_00700,The Stairway - WarpToken,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/The_Stairway_WarpToken_audioldm_TTA_001.mp3,,val,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002103,sample_00701,And Over The Rainbows - milky-chu,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/And_Over_The_Rainbows_milky-chu_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002104,sample_00701,And Over The Rainbows - milky-chu,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/And_Over_The_Rainbows_milky-chu_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002105,sample_00701,And Over The Rainbows - milky-chu,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/And_Over_The_Rainbows_milky-chu_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002106,sample_00702,Z-Saber (feat Jake Allison) - Decktonic,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Z-Saber_feat_Jake_Allison_Decktonic_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002107,sample_00702,Z-Saber (feat Jake Allison) - Decktonic,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Z-Saber_feat_Jake_Allison_Decktonic_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002108,sample_00702,Z-Saber (feat Jake Allison) - Decktonic,FAKE,1,Echoes,Electronic,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Z-Saber_feat_Jake_Allison_Decktonic_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002109,sample_00703,Invaders From Within - Monroeville Music Center,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Invaders_From_Within_Monroeville_Music_Center_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002110,sample_00703,Invaders From Within - Monroeville Music Center,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Invaders_From_Within_Monroeville_Music_Center_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002111,sample_00703,Invaders From Within - Monroeville Music Center,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Invaders_From_Within_Monroeville_Music_Center_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002112,sample_00704,Soleares&beats - Malaventura,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Solearesbeats_Malaventura_audioldm_TTA_001.mp3,,val,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002113,sample_00704,Soleares&beats - Malaventura,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Solearesbeats_Malaventura_audioldm_TTA_001.mp3,,val,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002114,sample_00704,Soleares&beats - Malaventura,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Solearesbeats_Malaventura_audioldm_TTA_001.mp3,,val,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002115,sample_00705,Something Dirty - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Something_Dirty_Ergo_Phizmiz_audioldm_TTA_001.mp3,,test,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002116,sample_00705,Something Dirty - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Something_Dirty_Ergo_Phizmiz_audioldm_TTA_001.mp3,,test,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002117,sample_00705,Something Dirty - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Something_Dirty_Ergo_Phizmiz_audioldm_TTA_001.mp3,,test,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002118,sample_00706,"Lovedreams - Oh Yeah, the Future",FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Lovedreams_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002119,sample_00706,"Lovedreams - Oh Yeah, the Future",FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Lovedreams_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002120,sample_00706,"Lovedreams - Oh Yeah, the Future",FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Lovedreams_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002121,sample_00707,Busby Berkeley - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Busby_Berkeley_Ergo_Phizmiz_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002122,sample_00707,Busby Berkeley - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Busby_Berkeley_Ergo_Phizmiz_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002123,sample_00707,Busby Berkeley - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Busby_Berkeley_Ergo_Phizmiz_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002124,sample_00708,On My Mind - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/On_My_Mind_Ergo_Phizmiz_audioldm_TTA_001.mp3,,train,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002125,sample_00708,On My Mind - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/On_My_Mind_Ergo_Phizmiz_audioldm_TTA_001.mp3,,train,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002126,sample_00708,On My Mind - Ergo Phizmiz,FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/On_My_Mind_Ergo_Phizmiz_audioldm_TTA_001.mp3,,train,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
seg_002127,sample_00709,"Hungry - Oh Yeah, the Future",FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Hungry_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,,test,30.722,30.722,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_002128,sample_00709,"Hungry - Oh Yeah, the Future",FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Hungry_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,,test,30.722,30.722,3,1,middle,10.361,20.361,10.0,10.0,0.0,False
seg_002129,sample_00709,"Hungry - Oh Yeah, the Future",FAKE,1,Echoes,Pop,audioldm,data/raw/Echoes/Echoes/TTA/audioldm/Hungry_Oh_Yeah_the_Future_audioldm_TTA_001.mp3,,test,30.722,30.722,3,2,end,20.722,30.722,10.0,10.0,0.0,False
